코드 번호,회사명,업종 (대),업종 (소),코스피 코스닥,주가 (원),시가총액 (억),상장주식수 (만주),자사주 (만주),자사주 비중 (%),주식수 증가율 (%),1일 등락률 (%),5일 등락률 (%),1개월 등락률 (%),3개월 등락률 (%),6개월 등락률 (%),9개월 등락률 (%),1년 등락률 (%),3년 등락률 (%),과거 GP/A (%),과거 GPM (%),분기 GPM (%),5년평균 OPM,발표 OPM (%),발표 분기 OPM (%),올해 OPM (%),발표 NPM (%),발표 분기 NPM (%),5년평균 ROE,발표 ROE (%),1년후 ROE (%),과거 ROA (%),1년후 ROA (%),과거 PCR,과거 PFCR,과거 PSR,발표 PSR,1년후PEG,PER  곱하기PBR,고점 PBR,저점 PBR,5년평균 PBR,발표 PBR,1년후 PBR,5년평균 PER,자사주반영 PER,과거 PER,발표 PER,발표 분기 PER,올해 PER,1년후 PER,과거 EV/EBITDA (%),과거 POR,발표 POR,청산가치비율 (NCAV전략) (%),당좌 비율 (%),유동 비율 (%),단순 부채비율 (%),보수적 부채비율 (%),차입금 비율 (%),배당 성향 (%),시가 배당률 (%),DPS  성장률 (%),시가 배당률 고점,시가 배당률 저점,국채시가 배당률,주가 변동성,베타 (52주),부채 (억),자본 (억),유동자산 (억),재고자산 (억),투자자산 (억),지분투자 (억),총자산 (억),매출액 (억),영업이익 (억),순이익(지배) (억),EBITDA (억),매출총이익 (억),영업활동현금흐름 (억),투자활동현금흐름 (억),재무활동현금흐름 (억),설비투자 (억),DPS (원),거래대금 (당일 억),거래대금 (5일평균 억),거래대금 (20일평균 억),거래대금 증가율(5일대비),거래대금 증가율(20일대비),1개월전 주가,3개월전 주가,6개월전 주가,9개월전 주가,1년전 주가,52주 신고가,52주 신저가,주가>5이평,주가>20이평,주가>60이평,주가>120이평,신고가율 (%),신저가율 (%),당일 기관(%),당일 외인(%),당일 수급(%),주간 기관(%),주간 외인(%),주간 수급(%),1개월 기관(%),1개월 외인(%),1개월 수급(%),3개월 기관(%),3개월 외인(%),3개월 수급(%),6개월 기관(%),6개월 외인(%),6개월 수급(%),고점대비 PBR괴리율,저점대비 PBR괴리율,이익의 변동성,예상가 괴리율 (%),목표가  괴리율 (%),예상가 매력등수,목표가 매력등수,본사 국내 =1,지주사 =1,금융 =1,스팩 =1,관리 종목 =1,예상 주가 (원),목표 주가 (원),20년 3Q 호실적 100기업,20년4Q 호실적예상 100기업,4Q 발표 =1,마지막 리포트일,실적 발표일,20/4Q 매출액 컨센대비,20/4Q 영업이익 컨센대비,20/4Q 순이익 컨센대비,20/3Q 매출액 컨센대비,20/3Q 영업이익 컨센대비,20/3Q 순이익 컨센대비,1주일 어닝스,1달 어닝스,3개월  어닝스,6개월  어닝스,9개월  어닝스,12개월  어닝스,어닝스 점수,발표OPM증가율(최근분기),발표NPM증가율(최근분기),발표ROE증가율 (최근분기),자산증가율 (최근분기),발표자본증가율 (최근분기),자본증가율 (1년후),매출채권 회수기간,재고자산 회수기간,단순 FCFF (잉여현금흐름),F스코어 지배주주순익>0 여부,F스코어 영업활동현금흐름>0 여부,F스코어 ROA증가 여부,F스코어 영현>순익 여부,F스코어 부채비율감소 여부,F스코어 유동비율증가 여부,F스코어 신주발행X 여부,F스코어 매출총이익률증가 여부,F스코어 총자산회전율증가 여부,F스코어 점수 (9점만점),매출액 16년->19년 3년간 YOY,매출액 연환산 YOY,매출액 17년 YOY,매출액 18년 YOY,매출액 19년 YOY,매출액 20년(E)  YOY,매출액 21년(E)  YOY,매출액 19년4Q YOY,매출액 20년1Q YOY,매출액 20년2Q YOY,매출액 20년3Q YOY,매출액 20년4Q(E) YOY,매출액 21년1Q(E) YOY,매출액 19년4Q QOQ,매출액 20년1Q QOQ,매출액 20년2Q QOQ,매출액 20년3Q QOQ,매출액 20년4Q(E) QOQ,매출액 21년1Q(E) QOQ,영업이익 16년->19년 3년간 YOY,영업이익 연환산 YOY,영업이익 17년 YOY,영업이익 18년 YOY,영업이익 19년 YOY,영업이익 20년(E)  YOY,영업이익 21년(E)  YOY,영업이익 19년4Q YOY,영업이익 20년1Q YOY,영업이익 20년2Q YOY,영업이익 20년3Q YOY,영업이익 20년4Q(E) YOY,영업이익 21년1Q(E) YOY,영업이익 19년4Q QOQ,영업이익 20년1Q QOQ,영업이익 20년2Q QOQ,영업이익 20년3Q QOQ,영업이익 20년4Q(E) QOQ,영업이익 21년1Q(E) QOQ,순이익 16년->19년 3년간 YOY,순이익 연환산 YOY,순이익 17년 YOY,순이익 18년 YOY,순이익 19년 YOY,순이익 20년(E)  YOY,순이익 21년(E)  YOY,순이익 19년4Q YOY,순이익 20년1Q YOY,순이익 20년2Q YOY,순이익 20년3Q YOY,순이익 20년4Q(E) YOY,순이익 21년1Q(E) YOY,순이익 19년4Q QOQ,순이익 20년1Q QOQ,순이익 20년2Q QOQ,순이익 20년3Q QOQ,순이익 20년4Q(E) QOQ,순이익 21년1Q(E) QOQ,16년 매출액,16년 영업이익,16년 순이익,17년 매출액,17년 영업이익,17년 순이익,18년 매출액,18년 영업이익,18년 순이익,19년 매출액,19년 영업이익,19년 순이익,20년(E) 매출액,20년(E) 영업이익,20년(E) 순이익,21년(E) 매출액,21년(E) 영업이익,21년(E) 순이익,매출액 18년 4Q,매출액 19년 1Q,매출액 19년 2Q,매출액 19년 3Q,매출액 19년 4Q,매출액 20년 1Q,매출액 20년 2Q,매출액 20년 3Q,매출액 20년 4Q(E),매출액 21년 1Q(E),영업이익 18년 4Q,영업이익 19년 1Q,영업이익 19년 2Q,영업이익 19년 3Q,영업이익 19년 4Q,영업이익 20년 1Q,영업이익 20년 2Q,영업이익 20년 3Q,영업이익 20년 4Q(E),영업이익 21년 1Q(E),순이익 18년 4Q,순이익 19년 1Q,순이익 19년 2Q,순이익 19년 3Q,순이익 19년 4Q,순이익 20년 1Q,순이익 20년 2Q,순이익 20년 3Q,순이익 20년 4Q(E),순이익 21년 1Q(E),발표치 20년4Q  매출액,발표치 20년4Q  영업이익,발표치 20년4Q  순이익,컨센서스 20년4Q  매출액,컨센서스 20년4Q  영업이익,컨센서스 20년4Q  순이익,
A008700,아남전자,가정용품,가전제품,코스피,3070,2368,7712,0,0,0,-3.2,-8.4,-5.5,27.9,96.8,54.3,59.9,-18.6,14.13,12.1,13,-0.5,2.64,1.01,2.63,1.55,5.89,-3.8,6.54,0,2.07,0,29.54,35.34,1.02,0.89,0,219.54,4.72,0.45,2.72,3.78,3.78,-83.6,57.76,58.08,58.08,11.29,0,0,29.41,38.03,33.83,3.51,74,108.71,216,216,98,0,0,0,0,0,0,0.04896,1.26007,1355,627,1438,461,133,0,1982,2647,70,41,94,280,80,-18,-51,13,0,62.1,198.8,407.79,-68.76,-84.77,3250,2400,1560,1990,1920,3575,935,0,0,1,1,86,228,0,0.09,0.09,0.01,0.01,0.02,-0.03,-0.31,-0.34,0.05,-0.33,-0.28,0.13,-0.65,-0.52,80,840,8.2291,486,0,983,501,1,0,0,0,0,632,0,0,1,1,0,20210209,0,0,0,0,0,0,0,0,0,0,0,0,0,106.3,301.3,323.8,6.2,3.9,0,120,83,67,1,1,1,1,0,1,1,1,0,7,45.2,8.8,5.2,9.1,26.5,8.8,0,30.2,-21,-13.6,6.3,56.6,0,-29.9,-40.1,38.3,83,3.2,0,-36.7,123.9,-28.6,-442.9,125.8,124.3,0,105.6,-363.9,63.4,280.8,366.7,0,-87.2,-761.1,210.5,307.4,-84.3,0,-85.7,332.6,-160.7,-717.6,102.9,0,0,86,-2103.9,2646.7,705.5,0,0,-155.1,-469.4,160.5,324.3,0,0,1676,49,28,1763,35,-17,1923,-120,-139,2433,31,4,2647,70,0,0,0,0,451,445,563,837,587,352,486,890,919,0,-36,5,9,15,2,-13,14,59,9,0,-26,1,0,7,-4,-20,12,52,0,0,919,9,0,0,0,0,
A290380,대유,화학,비료 및 농약,코스닥,14650,1384,944,0,0,4.3,-7.9,-11.7,-12.3,11,13.6,3.5,34.4,0,28.74,62.4,57.63,25.2,14.71,2.2,0,14.11,8.42,15.8,7.42,0,6.49,0,34.73,34.6,4.15,4.16,0,64.19,9.96,1.64,2.91,2.19,2.19,14.3,29.45,29.31,29.31,43.96,0,0,19.18,28.1,28.24,28.11,513,587.2,13,14,2,46.07,1.71,515.94,2.17,0,1.71,0.03695,0.69373,91,633,480,61,186,0,724,333,49,47,49,208,40,50,-29,0,250,60.36,38.46,29.18,56.93,106.88,16700,13200,12900,14150,10900,18300,7510,0,0,1,1,80,95,0,-0.03,-0.03,0.04,0.21,0.25,0.96,0.5,1.46,0,0.77,0.77,0.97,1.99,2.96,22,134,1.56807,248,0,765,501,1,0,0,0,0,5913,0,0,0,0,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8,-33.2,-21.9,-7.2,-4.3,0,272,178,40,1,1,0,0,0,0,0,0,1,3,12.9,11.9,4.2,4.7,3.5,0,0,-6.5,7.4,15,17.3,0,0,-86.9,1009.6,-1.9,-17.8,0,0,3.9,-29.3,35.3,1.4,-24.3,0,0,-100.9,4.3,21.4,-86.1,0,0,-314.6,222.5,2.8,-94.9,0,0,19.5,-25.2,34.1,10.9,-19.7,0,0,-126.5,6.3,12.2,-48,0,0,-262.5,229.9,0.2,-75.4,0,0,263,51,41,274,69,55,287,70,61,297,53,49,0,0,0,0,0,0,11,108,99,80,10,116,114,93,0,0,-16,37,33,15,-32,39,40,2,0,0,-11,30,29,15,-25,32,32,8,0,0,0,0,0,0,0,0,
A138690,엘아이에스,디스플레이 장비 및 부품,디스플레이 장비,코스닥,4660,750,1609,0,0,0.4,-4.4,-5.9,-11.9,-40.3,-43.6,-41.2,-50.6,-67.4,22.35,23,26.39,2.2,2.92,-21.47,2.91,3.21,-2.15,-19.9,12.15,0,2.75,0,-15.57,-9.26,0.33,0.37,0,16.18,9.46,1.39,4.33,1.4,1.4,-32.2,11.54,11.56,11.56,-22.16,0,0,7.05,4.61,12.71,-118,23,58.49,344,341,127,0,0,0,0,0,0,0.04546,0.53969,1825,535,940,571,829,61,2360,2024,59,65,186,527,-49,30,67,32,0,3,3.06,4.62,-1.9,-34.93,5290,7810,8260,7930,9440,11850,4660,0,0,0,0,39,0,0,-0.07,-0.07,0,-0.27,-0.27,0,0.06,0.06,-1.53,-0.38,-1.91,-1.57,-0.29,-1.86,15,101,13.0771,107,0,341,501,1,0,0,0,0,4358,0,0,0,1,0,20210215,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.1,200,252.4,21.3,18.1,0,26,118,-81,1,0,1,0,0,0,0,1,1,4,40.9,39.5,-21.2,160.2,-31.3,39.5,0,110.2,129.7,89.2,94.1,-43.2,0,207.2,-15.3,42,-47.4,-10.1,0,164.4,-30.6,61.4,368.6,-38,-30.8,0,348.6,332,102.4,69.3,-373,0,110,59.2,53.5,-67,-438.5,0,88.3,280,-77.8,100.3,-2200,0,0,24.3,1948.3,527.4,-128.5,0,0,-257.9,282.7,-59.6,-124.5,0,0,1030,-132,-180,812,-51,-320,2113,137,1,1451,85,-21,2024,59,0,0,0,0,296,230,396,203,623,527,749,394,354,0,-11,10,34,13,28,44,68,22,-76,0,-62,4,-8,30,-47,86,35,-8,0,0,354,-76,0,0,0,0,
A083640,인콘,전기 및 전자기기,보안장비,코스닥,2535,1078,4251,61,1.4,33.9,0,-1.7,-7.8,-34.3,19.6,-11.1,-26.5,-71.7,6.87,18.7,16.45,-1.5,0.48,1.35,0,-31.01,3.27,-8.6,-17.65,0,-11.39,0,-17.74,-17.67,2.59,2.59,0,-12.25,5.61,0.72,2.51,1.47,1.47,-25.9,-8.24,-8.33,-8.33,56.62,0,0,87.23,503.74,539,6.49,115,120.82,55,55,38,0,0,0,0,0,0,0.05507,1.07979,402,731,472,24,581,495,1133,416,2,-129,12,78,-60,47,85,1,0,167.04,58.12,205.87,187.39,-18.86,2750,3860,2120,2850,3450,4265,1525,0,0,0,0,59,66,0,-0.23,-0.23,0,-0.15,-0.15,0,-1.11,-1.11,-0.01,-4.01,-4.02,-0.78,-4.32,-5.1,26,204,-1.44659,-70,0,1883,501,1,0,0,0,0,-3607,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,105.4,32.3,27.3,11.7,26.6,0,64,26,-61,0,0,0,1,1,1,0,0,1,4,-14.7,35.9,21.9,-6.8,-24.9,0,0,1.2,11.5,21.4,151.7,0,0,120.8,-53.4,39.6,75.2,0,0,-242.9,107.3,285.7,-253.8,-20,0,0,254.4,72.6,110.4,143.6,0,0,150.2,-238.3,133.1,89.4,0,0,-2362.5,8,225,-220,-1541.7,0,0,-209.3,-428.9,230.4,108.8,0,0,-54.6,-21.6,150.7,-90.8,0,0,361,-7,-8,440,13,10,410,-20,-12,308,-24,-197,0,0,0,0,0,0,126,53,69,58,128,60,83,146,0,0,-1,-11,-10,-5,2,-3,1,2,0,0,-27,-19,-40,-54,-84,-102,52,5,0,0,0,0,0,0,0,0,
A006620,동구바이오제약,제약 및 바이오,제약,코스닥,37450,3597,960,17,1.8,0,-2,-1.1,49.2,60.4,52.2,105.8,127,-2.9,60.44,57.1,59.96,7.8,7.4,5.03,6.75,15.01,6.32,15.4,24.62,0,15.89,0,37.02,37.08,2.56,2.56,0,71.69,10.42,1.75,3.9,4.2,4.2,18,16.74,17.07,17.07,40.11,31.01,0,33.68,34.73,34.59,4.98,99,159.04,50,55,27,6.25,0.27,1600,0.6,0,0.27,0.03815,0.94061,471,857,650,245,378,20,1328,1406,104,211,104,802,97,-144,55,0,100,188.53,226.88,375.05,-16.9,-49.73,25100,23350,24600,18200,16500,39300,10950,0,1,1,1,95,242,-0.04,0.51,0.47,-0.09,0.75,0.66,-1.08,0.61,-0.47,-1.45,0.52,-0.93,-1.45,-0.49,-1.94,40,240,1.27764,291,0,826,501,1,0,0,0,0,12875,0,0,0,0,20201204,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,387.3,399.3,18.9,16.9,0,47,148,97,1,1,1,0,0,0,1,1,0,5,43.2,19.9,15.7,3.7,19.5,12.4,21,28.9,17,19.9,14.4,0,0,14.2,-3.4,3.9,-0.2,0,0,-38.7,148.7,25.5,-57.1,14,46.2,65.3,518,-20.1,1534.5,105.2,0,0,212.9,-22.3,77.1,-52.4,0,0,38.5,483.5,0,-57.8,228.3,-23.2,25,2604.3,-35.5,3308.8,189.7,0,0,1440.8,-87.9,277.4,-58.9,0,0,874,106,109,1011,133,109,1048,57,46,1252,65,151,1407,95,116,1703,157,145,275,292,296,310,354,342,355,355,0,0,4,26,2,9,27,21,37,18,0,0,4,22,2,8,119,14,55,22,0,0,0,0,0,0,0,0,
A044820,코스맥스비티아이,식음료,식료품,코스피,16050,1541,960,5,0.5,0,-2.7,-3.6,-9.1,-4.7,-21.3,-6.4,32.1,-51.9,7.94,12.5,13.33,3.8,-0.29,1.89,0,0.82,0.88,2.5,1.44,0,0.52,0,6.5,10.01,0.28,0.28,0,16.84,22.47,0.33,1.03,0.49,0.49,40.7,34.07,34.37,34.37,29.25,0,0,19.5,-95.6,-96.31,-193.06,43,59.48,154,177,115,598.87,1.56,22.48,1.86,0.27,1.56,0.03895,0.85861,5524,3116,2549,698,3318,3043,8640,5490,-16,45,254,686,237,-103,-142,83,250,3.35,4.1,3.73,-18.35,-10.2,17650,16850,20400,17150,12150,26000,8720,0,0,0,0,62,84,0,-0.05,-0.05,-0.08,0,-0.08,-0.4,-0.23,-0.63,-1.87,-0.36,-2.23,-3.38,-0.42,-3.8,2,148,2.19637,-810,0,1375,501,1,0,0,0,0,-1981,0,0,0,0,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,-114,-41.4,-32,0.6,-0.6,0,70,53,154,1,1,0,1,0,0,1,0,1,5,75.5,15.3,11.8,46.9,6.9,0,0,-6.5,14.3,34.6,19.8,0,0,-9,15.7,15.7,-1.6,0,0,-136.1,-116.2,-50,138.6,-130.3,0,0,-266.2,-75.5,187.6,231.2,0,0,-395.2,108.4,494,-47.1,0,0,-97.4,-32.3,-75.3,150,-95.8,0,0,-256.1,-114.6,479.6,15.9,0,0,-435.1,93,2821.4,-81.8,0,0,2669,202,154,2983,101,38,4383,241,95,4684,-73,4,0,0,0,0,0,0,1220,1155,1134,1254,1141,1320,1527,1502,0,0,65,37,19,-22,-107,9,54,28,0,0,24,18,12,11,-38,-3,72,13,0,0,0,0,0,0,0,0,
A225570,넷게임즈,미디어 및 엔터,게임,코스닥,14250,4110,2884,32,1.1,0,-4.7,-14.7,-2.4,65.9,58.3,91,85.3,-13.8,111.28,100,100,-57,31.33,38.36,31.34,32.06,45.58,-93.2,55.46,0,35.75,0,-636.54,-587.14,5.06,5.05,0,137.5,23.62,1.19,8.11,8.73,8.73,-23,15.57,18.69,15.75,11.59,15.75,0,16.58,17.81,16.12,10.12,544,544.3,62,91,35,0,0,0,0,0,0,0.04305,0.67203,348,382,764,0,28,0,730,814,255,261,231,812,-7,-262,336,0,0,59.95,99.87,183.49,-39.97,-67.32,14600,8590,9000,7460,7690,20400,5370,0,0,1,1,70,165,-0.02,-0.16,-0.17,-0.42,0.4,-0.01,0.14,-0.59,-0.45,2.06,0.1,2.16,2.14,0.11,2.25,37,734,-5.70257,136,0,460,501,1,0,0,0,0,10509,0,1,0,1,20210105,20201111,-28.5,-32.8,1.9,0,0,0,0,0,0,0,0,0,0,152.2,153.5,109.6,168.3,1485.9,0,78,0,-7,1,0,1,0,0,1,1,0,1,5,11.3,185.6,-12.5,5.4,20.8,185.6,65.8,598,696.9,336.2,848.5,0.9,60.6,672.4,2.4,-6,27.5,-17.8,63,-266,249,-135.9,-191.9,-58.3,249.2,166.6,189.6,170.7,164.1,205.3,48.4,217.6,161,-0.4,-12.7,98.7,-14,113.2,-276.3,252.9,-132,-306.5,-35.7,252.6,103.1,144.7,165.4,163.5,204.6,86.5,170.4,160.4,-1.2,-8.5,91.7,7.6,43.3,256,103,97,224,-37,-31,236,-108,-126,285,-171,-171,814,255,261,1350,680,530,28,25,43,25,193,197,186,237,194,317,-56,-71,-68,-82,50,50,44,87,75,159,-106,-72,-68,-79,48,47,43,82,89,127,194,75,89,272,111,87,
A006380,카프로,섬유 및 의류,섬유,코스피,3895,1558,4000,0,0,0,-6,-5.9,2.6,-8.8,59.3,27.9,27.7,-59.4,0,0,-24.13,-6.4,-29.62,-28.75,0,-45.15,-31.17,-9.7,-66.83,0,-33.84,0,-9,-9.01,0.57,0.57,0,-1.06,3.48,0.36,0.8,0.84,0.84,-12,-1.26,-1.26,-1.26,-2.57,0,0,-2.26,-1.93,-1.93,-19.06,84,104.84,133,98,57,0,0,-100,4.89,0,0,0.03404,0.96077,1799,1845,1502,302,12,0,3644,2731,-809,-1233,-809,-689,-173,-5,278,0,0,25.07,22.73,18.8,10.31,33.38,3795,4270,2445,3045,3050,4440,2150,0,0,0,1,88,81,0,-0.14,-0.14,-0.02,-0.41,-0.43,-0.09,0.76,0.67,0.73,1.46,2.19,1.4,1.66,3.06,24,233,-1.52365,-11,0,2153,501,1,0,0,0,0,-36636,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-1165.8,-3079.6,-2376.1,-15.1,-28.9,0,54,32,-173,0,0,0,1,0,0,1,0,0,2,27.4,-44.7,56.7,7,-24,0,0,-37.1,-30.6,-61.2,-54.3,0,0,-14.6,-1.7,-50.2,9.2,0,0,-196.3,-600.8,251.3,-35.5,-403.8,0,0,-1401.3,-553.9,-172.3,-32.8,0,0,-216.6,55.1,-25.4,25.4,0,0,-989.5,-1661.7,261.8,-18.7,-928,0,0,-5510.2,-661.2,-600.2,-83.7,0,0,-803.5,80.4,-31.3,20.9,0,0,3455,-160,-76,5413,242,123,5793,156,100,4402,-474,-828,0,0,0,0,0,0,1442,1286,1146,1063,908,892,445,486,0,0,26,33,-69,-105,-333,-149,-187,-140,0,0,14,26,-27,-82,-744,-146,-191,-151,0,0,0,0,0,0,0,0,
A137940,넥스트아이,디스플레이 장비 및 부품,디스플레이 장비,코스닥,1320,1018,7712,176,2.3,0,-4.7,-8,-12,-26.5,-10.2,-4,0.4,-50.6,7.32,15.7,2.83,6.2,-14.94,-37.61,0,-21.22,-18.27,-2.4,-14.95,0,-9.9,0,-83.97,-11.31,1.88,1.88,0,-11.66,5.27,0.71,2.6,1.32,1.32,-71.9,-8.65,-8.83,-8.83,-17.69,0,0,-12.68,-12.58,-12.57,40.86,210,218.19,37,51,25,0,0,-100,1.2,0,0,0.05026,1.40763,393,769,809,30,384,54,1162,542,-81,-115,-64,85,-12,-73,-87,78,0,4.8,4.37,4.98,10.03,-3.59,1500,1795,1470,1375,1315,2000,550,0,0,0,0,66,140,0,-0.05,-0.05,0,-0.27,-0.27,0,-0.92,-0.92,0,-2.58,-2.58,0,-4.88,-4.88,25,186,-1.73533,-74,0,1859,501,1,0,0,0,0,-1772,0,0,0,0,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,-653.3,-54.4,-4.7,-14.5,-9.7,0,98,24,-90,0,0,0,1,1,0,1,0,0,3,123.9,-38.7,51.4,46.6,0.9,0,0,-2.5,-34.4,-46.2,-65.7,0,0,-15.9,-31.8,4.9,-43,0,0,-7.5,-439.1,-67.5,546.2,-56,0,0,49,-134.6,-857.9,-168,0,0,-131.1,73.3,-842,13.1,0,0,-345.8,5.4,-175,-322.2,22.4,0,0,46.2,384.9,-171.9,-158.8,0,0,-397.5,103.5,-1292.2,53,0,0,393,40,24,595,13,-18,872,84,-76,880,37,-59,0,0,0,0,0,0,198,201,257,230,193,132,138,79,0,0,-27,10,-4,44,-14,-4,-34,-30,0,0,-135,1,-11,24,-73,3,-31,-14,0,0,0,0,0,0,0,0,
A367340,DB금융스팩8호,금융,스팩,코스닥,2060,125,605,0,0,0,-0.2,-0.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.14,0.14,0.2,0.02,-28.17,2035,0,0,0,0,2070,1985,1,1,1,1,100,4,-0.08,0,-0.08,-0.4,0,-0.4,-0.59,-0.04,-0.63,-12.65,0.54,-12.11,-12.65,0.54,-12.11,0,0,0,0,0,2194,501,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A201490,미투온,미디어 및 엔터,게임,코스닥,6470,2022,3126,0,0,0,-2.7,-5.4,3.4,5.9,-12.4,4.9,11,-35.9,64.67,71.3,71.12,26.4,34.12,30.7,34.11,7.8,0.63,12.9,10.7,0,6.94,0,5.27,5.32,1.52,1.55,0,42.02,7.95,2.01,3.84,2.12,2.12,26.8,19.82,15.91,19.82,256.6,19.92,0,2.69,4.39,4.53,32.1,254,254.09,33,55,23,0,0,0,0,0,0,0.03655,1.07382,519,951,1168,0,71,0,1470,1307,446,102,506,951,384,85,117,4,0,56.95,51.56,103.76,10.46,-45.11,6260,6110,7390,6170,5830,9100,3415,0,0,1,1,71,89,0,0.04,0.04,0.03,0.12,0.15,0.47,-1.58,-1.11,0.27,-0.96,-0.69,-0.04,-0.59,-0.63,27,105,0.23144,167,0,566,501,1,0,0,0,0,3869,0,0,0,1,0,20210210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-16.6,-32,1.7,34.7,0,36,0,380,1,1,1,1,1,1,1,1,1,9,600.6,9.7,60,263.2,20.5,9.7,0,32.6,30.1,18.3,4.8,-7.8,0,6.7,-5.7,7.5,-3.1,-6.1,0,1250,10.2,-3.3,917.2,37.3,10.1,0,74.7,29.4,39.2,-4.7,-13.1,0,-6.1,-4.6,26.4,-15.9,-14.3,0,258.1,-8.4,-19.4,328,3.7,-8.5,0,-29.1,-11.6,56.7,15.7,-92.9,0,-21.1,-17.9,61.3,10.6,-95.1,0,170,30,31,272,29,25,988,295,107,1191,405,111,1307,446,102,0,0,0,255,245,290,317,338,319,343,333,312,0,63,81,96,117,110,105,133,112,96,0,39,26,23,35,28,23,37,40,2,0,312,96,2,0,0,0,
A054050,농우바이오,식음료,식료품,코스닥,12950,2076,1603,0,0,0,-7.5,-9.8,0,21.6,19.9,18.3,28.9,-20.3,21.71,49.5,46.35,9.2,6.7,4.45,0,6.93,5.7,5,3.79,0,3.04,0,100.5,-24.14,1.6,1.6,0,20.04,2.6,0.52,1.16,0.87,0.87,21.4,23.07,23.03,23.03,31.57,0,0,14.26,23.74,23.86,51.69,126,316.36,25,25,11,45.9,1.54,-10.53,2.28,0,1.54,0.02894,0.85755,588,2374,1661,999,423,0,2962,1299,87,90,152,643,21,-101,85,107,200,55.88,72.08,92.07,-22.47,-39.31,12950,10650,10800,10950,10050,14350,6530,0,0,1,1,90,98,-0.12,0.17,0.05,-0.41,0.36,-0.05,-0.92,0.64,-0.28,-2.78,0.53,-2.25,-3,0.54,-2.46,33,167,0.89772,201,0,658,501,1,0,0,0,0,6450,0,0,0,0,0,20201113,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9,10.5,20.3,9.3,2.5,0,126,556,-86,1,1,1,0,0,0,1,1,1,6,17.7,11.7,1.4,-0.5,16.6,0,0,18.5,14,8.5,6.2,0,0,16.3,5.7,8.1,-20,0,0,-71.1,147.6,-25.9,-48,-25,0,0,91.4,68.5,-37.5,159.3,0,0,98.2,15053.8,-71.4,-23.1,0,0,193.3,23.4,224,208.6,-75.6,0,0,-45.2,50.1,-46.3,1665.7,0,0,459,1299.7,-67.5,-4.3,0,0,1031,135,-75,1045,100,93,1040,52,287,1213,39,70,0,0,0,0,0,0,267,293,332,272,316,334,361,288,0,0,-5,35,27,-22,0,58,17,13,0,0,7,35,32,-1,4,53,17,16,0,0,0,0,0,0,0,0,
