코드 번호,회사명,업종 (대),업종 (소),코스피 코스닥,주가 (원),시가총액 (억),상장주식수 (만주),자사주 (만주),자사주 비중 (%),주식수 증가율 (%),1일 등락률 (%),5일 등락률 (%),1개월 등락률 (%),3개월 등락률 (%),6개월 등락률 (%),9개월 등락률 (%),1년 등락률 (%),3년 등락률 (%),과거 GP/A (%),과거 GPM (%),분기 GPM (%),5년평균 OPM,발표 OPM (%),발표 분기 OPM (%),발표 NPM (%),발표 분기 NPM (%),5년평균 ROE,발표 ROE (%),과거 ROA (%),과거 PCR,분기 PCR,과거 PFCR,분기 PFCR,과거 PSR,발표 PSR,발표 분기 PSR,발표 PEG,발표 분기 PEG,PER  곱하기PBR,고점 PBR,저점 PBR,5년평균 PBR,발표 PBR,5년평균 PER,자사주반영 PER,과거 PER,발표 PER,발표 분기 PER,과거 EV/EBITDA (%),과거 POR,발표 POR,발표 분기 POR,청산가치비율 (NCAV전략) (%),당좌 비율 (%),유동 비율 (%),단순 부채비율 (%),보수적 부채비율 (%),영업이익/차입금 (%),차입금 비율 (%),배당 성향 (%),시가 배당률 (%),DPS  성장률 (%),시가 배당률 고점,시가 배당률 저점,국채시가 배당률,주가 변동성,베타 (52주),부채 (억),자본 (억),유동자산 (억),재고자산 (억),투자자산 (억),지분투자 (억),총자산 (억),매출액 (억),영업이익 (억),순이익(지배) (억),BPS,EPS,EBITDA (억),매출총이익 (억),영업활동현금흐름 (억),투자활동현금흐름 (억),재무활동현금흐름 (억),설비투자 (억),DPS (원),거래대금 (당일 억),거래대금 (5일평균 억),거래대금 (20일평균 억),거래대금 증가율(5일대비),거래대금 증가율(20일대비),1개월전 주가,3개월전 주가,6개월전 주가,9개월전 주가,1년전 주가,52주 신고가,52주 신저가,주가>5이평,주가>20이평,주가>60이평,주가>120이평,신고가율 (%),신저가율 (%),당일 기관(%),당일 외인(%),당일 수급(%),주간 기관(%),주간 외인(%),주간 수급(%),1개월 기관(%),1개월 외인(%),1개월 수급(%),3개월 기관(%),3개월 외인(%),3개월 수급(%),6개월 기관(%),6개월 외인(%),6개월 수급(%),고점대비 PBR괴리율,저점대비 PBR괴리율,이익의 변동성,상속세 괴리율 (%),예상가 괴리율 (%),예상가 매력등수,본사 국내 =1,지주사 =1,금융 =1,스팩 =1,관리 종목 =1,상속 주가 (원),예상 주가 (원),21년3Q 호실적 100기업,4Q 발표 =1,실적 발표일,GP/A 증가율 (최근분기),GPM 증가율 (최근분기),ROA 증가율 (최근분기),FCFF 증가율 (최근분기),발표OPM증가율(최근분기),발표NPM증가율(최근분기),발표ROE증가율 (최근분기),자산증가율 (최근분기),발표자본증가율 (최근분기),발표BPS증가율 (최근분기),(영업이익/차입금) 증가율,매출채권 회수기간,재고자산 회수기간,단순 FCFF (잉여현금흐름),F스코어 지배주주순익>0 여부,F스코어 영업활동현금흐름>0 여부,F스코어 ROA증가 여부,F스코어 영현>순익 여부,F스코어 부채비율감소 여부,F스코어 유동비율증가 여부,F스코어 신주발행X 여부,F스코어 매출총이익률증가 여부,F스코어 총자산회전율증가 여부,F스코어 점수 (9점만점),매출액 17년->20년 3년간 YOY,매출액 연환산 YOY,매출액 18년 YOY,매출액 19년 YOY,매출액 20년 YOY,매출액 20년4Q YOY,매출액 21년1Q YOY,매출액 21년2Q YOY,매출액 21년3Q YOY,매출액 21년4Q(E) YOY,매출액 20년4Q QOQ,매출액 21년1Q QOQ,매출액 21년2Q QOQ,매출액 21년3Q QOQ,매출액 21년4Q(E) QOQ,영업이익 17년->20년 3년간 YOY,영업이익 연환산 YOY,영업이익 18년 YOY,영업이익 19년 YOY,영업이익 20년 YOY,영업이익 20년4Q YOY,영업이익 21년1Q YOY,영업이익 21년2Q YOY,영업이익 21년3Q YOY,영업이익 21년4Q(E) YOY,영업이익 20년4Q QOQ,영업이익 21년1Q QOQ,영업이익 21년2Q QOQ,영업이익 21년3Q QOQ,영업이익 21년4Q(E) QOQ,순이익 17년->20년 3년간 YOY,순이익 연환산 YOY,순이익 18년 YOY,순이익 19년 YOY,순이익 20년 YOY,순이익 20년4Q YOY,순이익 21년1Q YOY,순이익 21년2Q YOY,순이익 21년3Q YOY,순이익 21년4Q(E) YOY,순이익 20년4Q QOQ,순이익 21년1Q QOQ,순이익 21년2Q QOQ,순이익 21년3Q QOQ,순이익 21년4Q(E) QOQ,EPS 17년->20년 3년간 YOY,EPS 연환산 YOY,EPS 18년 YOY,EPS 19년 YOY,EPS 20년 YOY,EPS 20년4Q YOY,EPS 21년1Q YOY,EPS 21년2Q YOY,EPS 21년3Q YOY,EPS 21년4Q(E) YOY,EPS 20년4Q QOQ,EPS 21년1Q QOQ,EPS 21년2Q QOQ,EPS 21년3Q QOQ,EPS 21년4Q(E) QOQ,17년 매출액,17년 영업이익,17년 순이익,18년 매출액,18년 영업이익,18년 순이익,19년 매출액,19년 영업이익,19년 순이익,20년 매출액,20년 영업이익,20년 순이익,17년 EPS,18년 EPS,19년 EPS,20년 EPS,매출액 19년4Q,매출액 20년1Q,매출액 20년2Q,매출액 20년3Q,매출액 20년4Q,매출액 21년1Q,매출액 21년2Q,매출액 21년3Q,영업이익 19년4Q,영업이익 20년1Q,영업이익 20년2Q,영업이익 20년3Q,영업이익 20년4Q,영업이익 21년1Q,영업이익 21년2Q,영업이익 21년3Q,순이익 19년4Q,순이익 20년1Q,순이익 20년2Q,순이익 20년3Q,순이익 20년4Q,순이익 21년1Q,순이익 21년2Q,순이익 21년3Q,EPS 19년4Q,EPS 20년1Q,EPS 20년2Q,EPS 20년3Q,EPS 20년4Q,EPS 21년1Q,EPS 21년2Q,EPS 21년3Q,EPS 21년4Q(E),발표치 21년4Q  매출액,발표치 21년4Q  영업이익,발표치 21년4Q  순이익,
A002030,아세아,지주사,지주사,코스피,149000,3265,219,35,16,0,0.3,1.7,5.7,20.2,2.4,16.4,59.5,17.8,18.18,23.6,23.41,9.4,12.4,10.49,5.69,5.69,6.5,11.53,4.68,1.43,2.21,3.13,38.44,0.19,0.18,0.15,0.020733,0.032787,1.12,1.29,0.19,0.32,0.36,4.9,2.61,3.58,3.11,2.6,2.56,1.45,1.43,1.41,-191.91,145,183.75,82,155,26,51,8.8,1.34,104,3.31,1.01,0.56,0.02243,0.85667,13659,8793,7393,1544,3082,10,22452,18465,2289,1050,415577,47938,3448,4080,2279,-1047,-570,1235,2000,6.29,5.96,6.57,5.57,-4.25,141000,124000,145500,128000,93400,167000,93400,1,1,1,1,89,60,0.02,0.01,0.02,0.11,0.06,0.16,0.74,-0.12,0.62,1.2,-0.68,0.52,-0.02,-0.42,-0.44,258,89,0.60739,148,262,47,1,1,0,0,0,370383,539475,0,1,20220211,26.4,13.4,182.7,55.6,28.9,106.9,123.4,3.1,11.8,11.8,52.9,57,43,1044,1,1,1,1,1,1,1,1,1,9,27.5,20.9,35.9,-5.2,-1,5.1,11.5,17.4,26.4,27,20.2,-10.7,16.5,1.1,20.7,129.3,55.8,186.6,-13.8,-7.2,17.4,217.7,51.5,71.3,7,51.2,-17.9,47.7,-6.7,-5.5,-3.9,149.9,14.6,-4,-12.7,51.8,1008.5,145.3,156.2,79.3,84.1,-8.5,108.6,-27.1,28.8,-3.9,150,14.6,-4,-12.7,51.8,1008.6,145.4,156.2,79.3,84.1,-8.5,108.6,-27.1,28.8,11978,641,437,16276,1837,501,15424,1584,481,15271,1470,420,19945,22866,21953,19169,4129,3475,3847,3610,4339,3876,4517,4564,460,140,433,357,540,444,655,612,115,14,136,95,175,160,334,243,5254,659,6207,4333,7978,7301,15230,11103,14304,5508,578,313,
A002070,비비안,섬유 및 의류,의류,코스피,2650,790,2979,0,0,11.44,0.2,5.6,-1.5,-8.3,-21.5,-29,-18.5,-0.5,49.37,56.2,58.11,-0.1,0.75,-1.68,-10.27,3.92,-12.6,-17.34,-9.15,-11.52,-4.7,-10,-4.17,0.43,0.42,0.46,-0.075138,0.058993,-2.9,1.36,0.31,0.7,0.71,-6,-4.09,-4.08,-4.08,11.25,14.05,17.47,56.43,-27.35,12.03,197,346.22,90,90,7,61,0,0,-100,6.13,0,0,0.02573,1.26308,997,1113,1092,471,678,346,2110,1879,14,-193,3733,-737,75,1041,-69,-22,3,10,0,2.55,5.14,3.56,-50.4,-28.46,2690,2890,3375,3735,3250,4415,2450,1,1,0,0,60,8,0,0,0,0,0.27,0.27,0,0.37,0.37,-0.01,0.93,0.92,0.01,1.08,1.09,91,129,-1.97529,-193,-375,2158,1,0,0,0,0,-2467,-7292,0,0,20220216,10.1,0.7,22.4,-49.1,-31.8,30,25.4,-8.2,-4.6,-14.5,600,25,212,-79,0,0,0,1,1,1,0,1,1,5,-14.8,2.5,-1.8,-7,-6.8,-3.4,12.9,-1.4,-3.3,6.2,-12.4,-4,57.4,-26.9,-3.9,233.3,-30.4,-200,168.9,-35.5,57.5,68,-5.6,24833.3,-130.3,79266.7,-137.6,355.5,-67.3,-196.5,-2976.5,28.8,-247.1,62.7,-2277.3,-6419.1,76.1,122.9,201.1,0,-1372.1,97.5,898,-65.6,0,-1784.8,54.3,-247.1,62.7,-1356.5,-3892.9,85.4,113.5,190.7,0,-1371.3,97.5,866.9,-67.9,0,2152,-15,-17,2114,-45,-59,1967,31,-22,1833,20,-523,-104,-360,-134,-1956,419,344,621,462,405,389,612,447,15,-28,24,0,24,-9,23,7,-4,-27,-223,-17,-256,-6,51,18,-24,-163,-1362,-65,-955,-24,183,59,0,430,-7,0,
A002100,경농,화학,비료 및 농약,코스피,13650,2665,1952,166,8.5,-10,2.3,7.9,11.4,16.2,-5.9,-19.7,0,-3.2,20.14,31.6,26.13,5.2,6.75,-7.01,6.79,1.34,4.4,8.13,4.33,29.23,4.16,48.45,4.58,1.01,1.01,1.64,0.205372,1.09369,18.04,1.92,0.44,1.19,1.21,27.2,13.62,14.91,14.91,123.15,14.49,14.95,14.97,-23.48,22.96,94,151.67,79,88,14,51,35.41,1.83,9.25,6.26,2.04,0.76,0.02303,0.77285,1935,2202,2547,967,316,0,4137,2636,178,179,11278,833,251,833,92,-25,47,37,250,80.59,26.64,30.34,202.48,165.6,12250,11750,14500,17000,13650,18000,10450,1,1,1,1,76,31,0,-0.08,-0.08,0,0.01,0.01,-0.05,0.15,0.1,-0.15,0.03,-0.12,-0.02,-0.43,-0.45,58,175,2.90471,-39,-24,676,1,0,0,0,0,8255,10264,0,0,20211115,1.5,-2.1,63.7,-64.3,14.6,57.9,53.7,4.4,11.2,23.5,27.3,168,196,55,1,1,1,0,1,1,1,0,1,7,20.2,8.3,3,7,9.1,20.2,5.1,4.7,18.2,,-16.6,285.6,-23.4,-52,,70.2,24.1,76.2,-41.2,64.4,-0.8,5.1,-24.6,52.1,,-51.8,401.1,-90.4,-209.4,,23.5,70.9,-46.1,-18.2,180,34.9,6.6,-51.3,111.3,,16.7,603.5,-93.8,-56.5,,23.5,72.6,-46.1,-18.2,180,34.9,6.6,-45.9,112.6,,16.7,603.6,-93.1,-56.5,,2065,84,102,2127,148,55,2275,87,45,2483,143,126,470,254,207,581,238,1048,806,343,286,1102,844,405,-89,258,34,-59,-90,271,26,-28,-61,188,26,-48,-40,201,12,5,-282,868,118,-221,-184,925,64,28,,0,0,0,
A002140,고려산업,식음료,사료,코스피,3770,940,2493,27,1.1,0,5.5,13.6,14.1,33,9.3,-20.6,-7.4,72.9,14.13,17.3,16.5,3.6,2.3,-1.92,2.11,-2.51,5.7,4.23,1.8,-143.22,-3.85,-25.41,-3.26,0.46,0.44,0.41,-0.61261,-0.075623,18.38,2.19,0.36,0.98,0.88,16.9,20.66,13.09,20.89,-16.38,15,11.61,19.18,-21.4,-33.3,50,87.44,132,132,8,96,12.6,0.93,24.77,4.39,0.52,0.39,0.02813,1.01528,1425,1079,1112,481,714,192,2504,2135,49,45,4269,181,118,354,-6,-180,243,31,35,307.87,82.73,62.11,272.14,395.7,3305,2835,3450,4750,4070,4800,2620,1,1,1,1,79,44,0.12,-0.27,-0.16,0.12,0.59,0.71,0.06,0.17,0.23,0.12,-0.39,-0.27,0.12,-0.39,-0.27,148,144,0.52603,-21,-46,864,1,0,0,0,0,2980,2033,0,1,20220223,-9.7,-0.6,-53.3,-127.4,-52.3,-41.4,-37,17.8,4.3,4.3,-38.5,61,104,-37,1,0,0,0,0,0,0,0,0,1,9.2,12.1,-9.2,21.5,-1,-1,8.4,14.9,6.3,18.6,1.1,6.3,6.1,-6.8,12.8,55.9,-46.6,-1.7,0,58.6,-19.2,44.3,3.6,-47,-151.4,-36.9,-37.9,114.3,-36.9,-161.2,35.3,-34.3,-23.5,15.4,53.3,-52.1,291.8,29.2,-61,-216.6,-53.1,27.6,113.7,-69.6,-240.4,35.3,-34.1,-23.5,15.4,53.3,-52.1,292.2,29.2,-61,-216.6,-53.1,27.6,113.7,-69.6,-240.4,1745,59,51,1584,58,39,1925,58,45,1905,92,69,205,156,180,277,487,473,473,477,482,513,544,507,26,9,27,34,21,13,28,18,26,4,26,26,12,16,34,10,103,16,104,105,49,63,135,41,-58,572,-11,-14,
A002150,도화엔지니어링,건설 및 건축자재,중견건설사,코스피,8050,2714,3372,42,1.2,0,2,2.7,9.7,5.5,-3.5,-13.6,-1,-16.1,123.36,100,100,4.4,3.46,6.11,2.6,4.96,5.3,5.69,3.23,27.47,-2.17,-35.71,-1.94,0.47,0.47,0.38,-1.14494,0.179196,18.63,1.52,0.63,1.03,1.03,19.3,17.88,21.97,18.09,7.58,9.18,13.85,13.57,6.15,-1.33,119,118.58,82,82,72,11,52.26,3.48,70.61,4.45,1.06,1.45,0.01452,0.70272,2099,2547,2063,0,508,61,4646,5774,200,150,7820,445,252,5731,98,-225,117,174,280,6.39,3.09,1.93,106.87,230.49,7340,7630,8340,9320,8130,10100,7160,1,1,1,1,80,12,0.01,-0.01,0,0.02,-0.01,0.01,0.1,0.01,0.11,0.06,0.1,0.16,0.27,-0.28,-0.01,47,63,0.78265,-25,-37,782,1,0,0,0,0,6037,5008,0,1,20220310,-4.6,0,-32.1,-129.9,-17.2,-16.1,-17,8.4,1.4,1.4,-84.3,5,0,-76,1,1,0,0,0,1,1,0,0,4,44.1,0.4,0.9,28.2,11.4,13.3,-13.9,6.1,6.3,2.4,34.5,-35.3,25.9,-3,29.6,45.5,-16.7,4.8,56.6,-11.4,-8.5,-61.6,-39,45.7,3.7,290.2,-75.9,-5.8,64.3,177.7,52.1,-15.9,17.9,26.1,2.3,-28.9,-47.9,-67.4,17.1,42.3,580.2,-35.5,-77.3,17.5,726.6,52.1,-15.8,17.9,26.1,2.3,-28.9,-47.9,-67.4,17.1,42.3,580.3,-35.5,-77.3,17.5,726.6,3990,165,117,4025,173,138,5161,271,174,5749,240,178,347,409,516,528,1556,1324,1353,1310,1762,1140,1436,1393,116,67,40,27,106,26,24,40,88,78,28,9,63,41,9,11,262,231,84,27,187,120,27,32,266,1805,110,90,
A002170,삼양통상,섬유 및 의류,피혁(가죽),코스피,57000,1710,300,15,5,0,-0.9,1.2,0,-1.7,-14.8,-26.2,-15.4,10.9,12.24,27.7,23.39,21.7,18.76,13.94,26.65,7.01,11,12.79,11.45,4.93,8.55,5.59,9.52,0.86,0.88,0.87,0.234043,-0.17033,1.39,1.66,0.3,0.52,0.42,4.6,3.14,3.3,3.3,12.4,-0.85,3.64,4.7,6.25,172.81,834,991.35,12,12,229,5,7.14,2.19,52.88,3.5,0.95,0.91,0.01402,0.62253,475,4041,3430,544,603,351,4516,1940,364,517,134700,17249,508,553,347,-353,40,41,1250,1.75,1.59,1.72,10.05,1.85,57000,58000,66900,77200,67400,88900,54200,0,1,0,0,64,5,-0.02,0,-0.02,0.01,0.04,0.06,-0.21,0.2,-0.01,-0.27,0.62,0.35,-0.79,0,-0.79,295,40,0.5116,159,139,129,1,0,0,0,0,148096,136590,0,0,20220209,-23.2,-14.1,-0.4,-2.9,-35.5,14.5,0.1,14.5,13.8,13.8,-56.5,95,138,306,1,1,0,0,0,0,1,0,0,3,16.3,-2.2,7.4,4.9,3.3,7,4.3,0.4,-1.7,-10.3,9.2,-18.7,15.2,-3.9,-0.3,91.1,-36.9,6.3,53.9,16.8,9.1,-1.9,-32.1,-36.3,-60.8,14.7,-47,15,-8.8,-29.4,100.4,14,1.6,74.7,12.9,28.3,247.3,24.5,-72.8,0,63.3,-47.3,53.6,-79.4,0,100.4,14.1,1.6,74.7,12.9,28.3,247.3,24.5,-72.8,0,63.3,-47.3,53.6,-79.4,0,1706,302,249,1832,321,253,1921,494,442,1984,577,499,8300,8433,14733,16633,511,426,510,501,547,445,512,492,160,94,156,152,174,92,106,97,161,31,134,127,207,109,167,34,5373,1045,4480,4220,6892,3631,5577,1149,0,491,68,0,
A002200,한국수출포장,종이 및 용기,용기 및 포장재,코스피,24750,990,400,17,4.3,0,0.2,7.6,8.1,-0.2,-10.3,-3.3,8.3,18.4,14.45,15.6,13.42,4.2,6.27,1.1,4.98,1.16,3.8,6.04,4.88,4.11,7.5,5.08,14.91,0.33,0.31,0.28,0.069376,0.192235,2.37,0.48,0.25,0.35,0.38,8.9,5.96,6.47,6.23,24.26,1.88,5.04,4.95,25.73,56.06,212,263.02,24,24,1521,1,28.41,2.42,25.26,5.91,2.13,1.01,0.01772,0.81132,634,2622,1189,230,12,0,3256,3192,200,159,65805,3964,282,470,241,-107,-104,46,600,0.84,1.43,0.79,-41.33,5.82,22900,24800,27600,25600,22850,31450,22250,1,1,1,0,79,11,-0.01,-0.01,-0.02,0.02,-0.01,0.01,0,-0.08,-0.08,-0.03,-0.29,-0.32,-0.39,-0.97,-1.36,26,52,0.57121,89,80,215,1,0,0,0,0,46898,44744,0,1,20220209,4.4,-5.2,24,24.2,52.6,58.1,83.5,4.4,3.7,3.7,387.5,58,33,195,1,1,1,1,0,1,1,0,1,7,8.3,20.5,14.6,-3.1,-2.5,3.7,15.8,20.3,20.4,25.2,5.7,6.6,4.1,2.7,10,258,83.8,434.8,-16.5,-43.5,-88.7,68.9,85.5,127.9,61.7,-64.9,1205.4,-4.6,-47.8,-75.1,258.5,90.3,426.4,4,-53.3,-89.7,65.6,116.7,89.9,126.2,-70.5,1248.3,-3.8,-50.3,-64.9,258.5,89.8,426.4,4,-53.3,-89.7,65.6,116.7,89.9,126.2,-70.5,1248.3,-3.8,-50.3,-64.9,2444,-69,-53,2802,231,173,2716,193,180,2648,109,84,-1325,4325,4500,2100,674,643,644,661,699,745,775,796,53,46,40,17,6,78,74,39,44,37,27,15,5,61,59,29,1093,918,675,383,113,1520,1463,727,255,876,10,10,
A002210,동성제약,제약 및 바이오,제약,코스피,8000,2088,2610,298,11.4,0,0,0.4,0,-2.8,-21.2,-23.1,-35.7,-51.5,26.5,40.5,45.89,-3.6,-6.28,-12.92,-9.36,-2.83,-9.9,-14.39,-6.28,-200.16,-52.2,-74.57,-42.08,2.54,2.47,2.51,-0.730495,-1.26675,-101.04,13.63,1.03,5.33,3.8,-54,-23.42,-26.59,-26.59,-100.58,-44.85,-44.26,-39.4,-19.41,-6.32,101,145.47,140,129,-15,48,0,0,-100,2.15,0,0,0.01542,0.57346,708,549,576,174,157,0,1257,844,-53,-79,2103,-300,-47,333,-10,-73,17,18,0,1.62,4.01,16.33,-59.59,-90.08,8000,8230,10150,10400,12450,12500,7870,1,0,0,0,64,2,0,-0.01,-0.01,0.03,-0.15,-0.13,-0.5,0.08,-0.42,-0.41,0.47,0.06,-0.19,0.23,0.04,258,268,-1.02914,-111,-142,1771,1,0,0,0,0,-906,-3407,0,0,20220211,7.1,10,32,63.2,-50.2,31.9,29.2,-5.9,-9.6,-9.5,25,128,151,-28,0,0,0,1,0,0,1,1,0,3,6.6,-3.9,11.5,-5.9,1.5,-9.2,-1.8,-12.3,-9.5,11.6,-7.9,19.6,2.9,-20.2,13.6,-470,-44.4,-280,-316.7,50.7,47.5,-3,-118.1,49.1,-27.5,-8.8,37.4,77.2,-227.9,-172.5,-6950,35.9,-2750,-47.4,-67.9,-36.6,86,-348.9,79.4,0,-157.9,89,84.3,-363.4,0,-6586.9,36.4,-2750,-39.9,-67.7,-36.5,86,-348.6,79.4,0,-157.9,89,84.3,-363.3,0,824,10,-2,919,-18,-57,865,-75,-84,878,-37,-141,-8,-230,-322,-540,206,227,262,202,187,223,230,183,-40,-13,17,-19,-21,-13,-3,-10,-48,-51,0,-25,-65,-7,-1,-5,-183,-195,2,-97,-249,-27,-4,-20,0,208,-27,0,
A002220,한일철강,철강 및 비철강,강판,코스피,3850,1028,2669,234,8.8,1.14,1.6,9.1,12.9,46.4,10.3,21.3,69.6,69.2,9.54,17.7,14.08,0.7,11.91,10.59,10.3,10.52,-0.7,14.59,7.66,-12.77,-2.6,-6.72,-2.15,0.57,0.41,0.37,0.007973,0.135632,2.37,0.59,0.16,0.33,0.59,-73.5,3.66,4.34,4.02,3.54,6.01,4.38,3.47,3.52,-58.75,63,111.34,97,99,21,66,0,0,183.33,3.24,0,0,0.03314,1.13408,1658,1682,1054,454,1437,178,3340,2486,296,256,6570,958,322,318,-81,-50,-32,72,0,8.11,10.3,4.81,-21.28,68.71,3410,2630,3490,3175,2270,3850,2255,1,1,1,1,100,71,-0.19,0.03,-0.16,-0.68,0.35,-0.32,-0.5,0.38,-0.12,-0.35,-0.15,-0.5,-0.18,-1.55,-1.73,0,268,3.10151,23,180,94,1,0,0,0,0,4737,10794,0,1,20220128,1714.9,2048.9,328.4,-270,541.1,433.3,547.4,7.6,17.9,0.9,400,72,112,-153,1,0,1,0,1,1,0,1,0,5,0.8,58.2,8.2,2.6,-9.2,-99.1,34.2,59.4,-19,19005.8,-99.5,14131.6,27.7,-4.5,10.1,-193.3,798.4,-146.7,-247.6,42.5,143.6,357.7,867.6,414.5,541,155.5,327.3,125.8,-41.2,13,-151,627.6,-178.1,-42.7,54.2,2807.6,199.6,739.4,187.5,35.3,215,-26.8,162.8,-60.4,77.9,-141.8,504.2,-171.4,-42.7,58.9,2527.3,184.3,635,174.8,26.1,205.5,-31,159.7,-60.4,77.9,1558,45,96,1686,-21,-75,1730,-73,-107,1571,-42,-49,471,-336,-479,-197,413,383,411,773,4,514,656,626,-26,-19,-14,-21,11,49,110,65,-2,-39,-16,-47,54,39,103,41,-9,-176,-72,-204,215,149,386,153,272,690,73,73,
A002230,피에스텍,전기 및 전자기기,계측기,코스닥,4900,964,1966,218,11.1,0,-0.6,3,0.2,-0.9,-2,-15.2,-14.6,3.4,4.69,14.5,16.4,2.2,2.26,2.52,14.93,21.17,2.7,6.08,5.17,14.94,8.61,22.95,7.53,1.79,1.67,1.38,0.033816,0.014682,7.62,1.16,0.36,0.68,0.68,24.6,9.97,11.2,11.2,7.89,14.11,369.35,74.15,54.9,78.32,981,1059.24,18,18,2,9,304.89,1.53,4.08,3.21,1.06,0.64,0.02233,0.91603,248,1414,1003,74,440,96,1662,576,13,86,7187,437,22,78,65,55,11,23,75,0.9,2.02,1.79,-55.57,-50.05,4890,4945,5000,5780,5740,6800,4310,0,1,1,1,72,14,0,0.01,0.01,0,0.09,0.09,0,0.03,0.03,0.02,0.05,0.07,0.82,-0.32,0.5,70,88,3.22983,-19,-84,1322,1,0,0,0,0,3961,744,0,0,20220204,30.2,42.3,311.1,250,300,315.8,318.7,9.2,5.5,5.5,108.7,60,59,42,1,1,1,0,0,0,0,1,0,4,-24.9,8.2,-12.9,-17.8,4.9,-4.2,-8.9,6.5,4,29.1,-2.7,-23.5,49.6,-6.6,20.8,-107.4,317,-116,-30.8,64.7,76.1,53.2,271.1,84.6,173.9,-439.4,70.9,507.5,-54.2,35.9,-96.5,330.8,-102.7,933.3,-84,192.7,162.3,684.8,537.8,0,317.7,-27.9,46.3,44.7,0,-96.5,331.2,-102.7,933.3,-84,192.8,162.3,684.5,537.4,0,317.8,-27.9,46.3,44.7,0,708,81,113,617,-13,-3,507,-17,25,532,-6,4,575,-15,127,20,141,113,145,139,135,103,154,144,-25,-4,2,2,-6,-2,7,3,-22,-23,3,5,20,14,21,31,-110,-118,14,24,102,73,107,155,0,174,4,0,
A002240,고려제강,철강 및 비철강,선재(와이어),코스피,23200,5336,2300,1,0,0,2,2.7,11.8,19,-26.7,-10.6,32.2,8.6,10.55,15.5,14.93,2.2,5.82,5.47,7.67,6.59,1.6,8.5,5.58,3.82,3.83,5.11,4.87,0.34,0.32,0.28,0.002847,0.073555,1.44,0.73,0.19,0.37,0.35,23.4,4.11,4.51,4.11,4.2,3.83,5.84,5.42,5.06,37.03,117,170.98,51,56,25,22,71.24,1.13,13.55,2.04,0.83,0.47,0.03004,0.99821,8313,14947,10289,3263,4983,2813,23260,16914,985,1298,66368,5643,1776,2453,1396,-423,-518,351,261,8.66,6.64,7.46,30.34,16.16,20750,19500,31650,25950,17550,32950,17550,1,1,1,1,70,32,0,0.06,0.06,-0.02,0.05,0.03,0.07,-0.06,0.01,-0.39,0,-0.39,-2.84,0.28,-2.56,108,84,2.21946,90,107,169,1,0,0,0,0,44186,48211,0,1,20220304,61.4,57.5,435.8,-14.8,731.4,1178.3,1306.3,8.7,9.6,9.4,600,99,89,1045,1,1,1,1,1,1,1,1,1,9,-9.9,21,1.7,4,-14.8,-6,7.6,46.9,6.5,28.9,2.1,7.1,4.9,-7.2,23.6,-74.7,901.8,-2.1,-41.1,-56.3,294,838.2,247,224.9,37.4,185.9,20.6,17.7,-20,20.9,-64.6,1441.4,-85.7,-117.6,1500,185.1,580.3,267.6,2412.9,57.1,1346.4,61.8,-7.8,16.4,-9.6,-64.6,1443.7,-85.7,-117.6,1498.6,185,579.5,267.4,2410.2,57.1,1344.9,61.8,-7.7,16.4,-9.6,15505,388,237,15772,380,34,16397,224,-6,13974,98,84,1032,148,-26,365,3974,3719,2858,3660,3737,4002,4199,3896,-99,25,-185,67,192,231,272,218,-238,48,-180,14,202,327,302,351,-1034,209,-784,61,879,1423,1312,1527,1381,4817,264,318,
A002270,롯데푸드,식음료,식료품,코스피,325500,3935,120,22,18.2,6.82,0.3,3,0.9,-6.7,-23,-31,-11.9,-50.5,22.63,19,18.16,3.4,2.39,-3.64,-0.06,-13.16,8,-0.13,-0.08,5.95,2.98,207.11,6.78,0.25,0.24,0.39,-3.95477,-0.003772,-196.75,1.92,0.44,0.85,0.5,10.9,-321.88,13.86,-393.5,-2.99,5.5,8.33,10.22,-10.8,8.31,121,203.3,60,60,18,32,15.55,3.69,19.67,3.46,0.23,1.54,0.01612,0.78556,4914,8163,5241,2123,1444,454,13077,16078,385,-10,648037,297,1013,2966,662,-179,-690,643,12000,2.28,2.65,2.87,-14,-20.54,322500,349000,422500,472000,369500,482000,313500,1,1,0,0,68,4,0.01,-0.02,-0.01,-0.03,0,-0.03,-0.14,-0.12,-0.26,0.07,-0.4,-0.33,0.11,-1.32,-1.21,284,13,1.43954,24,-102,1504,1,0,0,0,0,403792,-9483,0,1,20220207,3.6,12.7,-101.4,-89.8,-18.4,-101.3,-101.4,-2.7,3,-3.6,20,48,61,19,1,1,0,1,1,1,0,1,0,6,-16.3,5.6,-0.4,-1.3,-14.9,-52.3,1,3.9,3.1,25.1,-57.8,106.9,10.7,6.5,-48.7,-32.8,-13.5,2.1,-26.8,-10.1,-129.1,8.3,39.1,-17.3,-2578.2,-101.6,3265.9,81.1,-11.2,-152.6,-26.2,-101.4,-55.3,-11.8,87.2,-762,4.2,-75.9,6,-853.3,-132.7,306.3,90.5,-17.6,-394.4,-26.2,-99.5,-55.3,-11.8,87.2,-762.1,4.2,-75.9,-0.7,-792.6,-132.7,306.3,90.5,-22.8,-394.4,18186,662,951,18108,676,425,17880,495,375,15223,445,702,84020,37548,33131,62021,4188,4092,4406,4728,1998,4132,4575,4872,12,99,140,209,-3,108,195,173,5,68,563,105,-34,71,136,112,460,6030,49753,9306,-3047,6285,11973,9238,-27199,2498,-91,-329,
